path,Fld Applictn,Abstract,File,Title,Start Date,Expected Total Amt.,Prgm Manager,Expires,Investigator,NSF Org,Sponsor,Type,Program Ref,Award Instr.,Award Number,NSF Program,Latest Amendment Date
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206582.txt,0000099 Other Applications NEC  42 Geological Sciences,"Plagioclase feldspars are abundant primary minerals in nature  and represent an important source of Ca and Na in noncarbonate  systems. Two phase intergrowths of calcic and sodic rich phases  (exsolution lamellae) are common features in plagioclase feldspars,  yet few studies have evaluated their role in the rates,  stoichiometry and mechanisms of plagioclase dissolution. The  objectives of the proposed collaborative study are to (i) determine  the effects of exsolution lamellae on the rates and stoichiometry  of plagioclase feldspars, (ii) determine the effect of  preferentially weathered lamellar phases on the interpretation of  data collected using surfaced sensitive spectroscopies such as  x-ray photoelectron spectroscopy (XPS) and (iii) examine the  potential role of exsolved phases in preferential release of Ca  from plagioclase samples collected from well characterized  watershed laboratories. Collaboration among the principal  investigators will combine expertise and facilities necessary to  accomplish these objectives. Dissolution experiments will be  conducted at pH 4 using batch pH stat, flow through cell, and  column reaction vessels using plagioclase samples over a range of  an contents with and without exsolution lamellae. In addition,  plagioclase samples from watershed laboratories will be used in  characterization and dissolution studies to evaluate the potential  role of exsolution lamellae in natural systems. The surfaces of  reacted minerals will be characterized using scanning electron  microscopy (SEM-EDX), x-ray photoelectron spectroscopy (XPS) and  high resolution transmission electron microscopy (HRTEM-EDX,  HRTEM-ED). Results from this study will be used to model the rate  and stoichiometry of plagioclase dissolution as a function of An  content in minerals with and without exsolved phases. Hypotheses  concerning the mechanisms of plagioclase dissolution and the  preferential release of Ca relative to Si and Na during dissolution  will be tested for both laboratory and watershed weathering  environments.",a9206582,COLLABORATIVE RESEARCH: The Role of Exsolution Lamellae in the Rates and Mechanism of Dissolution of Plagioclase Feldspare,"July 1, 1992",$107804 (Estimated),John A. Maccini  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"December 31, 1994 (Estimated)",William P. Inskeep usswi@msu.montana.edu (Principal Investigator current) James L. Clayton (Co-Principal Investigator current),EAR,Montana State University,Award,"",Continuing grant,9206582,1571 GEOLOGY & PALEONTOLOGY,"May 24, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205646.txt,0000099 Other Applications NEC  42 Geological Sciences,"9205646 Kesler This is a study of several important features of greenstone  gold deposits, the largest hypogene gold deposits in the world. Research will be on the Porcupine district, Ontario, where high-grade gold ore is well developed and where we have collected over 400 barren veins from an area of 2000 km2 surrounding the deposits. Work will involve study of the structural setting of high-grade ore, fluid inclusion petrography and microthermometry of ore and barren veins, and inclusion gas, stable isotope and radiogenic isotope analyses of barren and high-grade veins. The research will include analysis of inclusions in gold and related minerals, and an attempt to obtain isotopic ages on minerals from different pasts of sheeted veins to determine the period over which the deposits formed. The results are expected to provide insights into the source of the gold-forming fluid and its relation to the evolution of Archean greenstone terrains, as well as structural and geochemical parameters  that could guide exploration for these deposits.",a9205646,Origin of High Grade Gold in Greenstone Gold Deposits and its Relation to Regional Hydrothermal Activity,"November 15, 1993",$124000 (Estimated),Sonia Esperanca  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"August 31, 1996 (Estimated)",Stephen E. Kesler skesler@umich.edu (Principal Investigator current),EAR,"University of Michigan 3003 S State St. RM 1062 Ann Arbor, MI 481091274 313/764-1817",Award,"0000,OTHR,",Standard Grant,9205646,1573 PETROLOGY AND GEOCHEMISTRY,"October 20, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_09/a9209696.txt,0510602 Ecosystem Dynamics  64 Environmental Biology,"Results from a four-year study to two chronic N-limited  forests ecosystems at the Harvard Forest have shown rapid changes  in CH4 consumption, and the initiation of pulse losses of N20.  These have occurred in synchrony with changes in N03, leaching  losses, N03 and NH4 concentrations in soils, C02 efflux, and  foliar nitrogen chemistry. In this study, the principal  investigators will measure C0 consumption in these same systems,  which they hypothesize will respond analogously to CH4  consumption. The combined changes influxes of CH4, C0) and N20  they expect to elicit, if representative of regional-scale  responses to chronic N deposition, would contribute significantly  to altered atmospheric chemistry and global climate. The PI's  are well qualified to conduct this research and the facilities  are excellent.",a9209696,Ecosystems Nitrogen Status and Trace Gas Fluxes,"March 1, 1993",$125000 (Estimated),DEB DIVISION OF ENVIRONMENTAL BIOLOGY  BIO DIRECT FOR BIOLOGICAL SCIENCES,"August 31, 1994 (Estimated)",Jerry M. Melillo (Principal Investigator current) Brian Fry (Co-Principal Investigator current) John D. Aber (Co-Principal Investigator current) Paul A. Steudler (Co-Principal Investigator current),DEB,"Marine Biological Lab 7 MBL St. Woods Hole, MA 025431015 508/548-3705",Award,"",Standard Grant,9209696,1181 ECOSYSTEM STUDIES,"August 14, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204567.txt,0306000 Energy Research & Resources  55 Engineering-Electrical,"The objective are to develop a body of knowledge  in methodology and analytical tools for on-line  tracking of the synchronous machine parameters  and turns ratio of stator and field windings from  the standpoint of system identification. The  significance of this research is that engineers at  utility companies can use the proposed estimation  technique to identify the machine parameters for  use in power systems planning and stability studies.  Furthermore, by tracking the machine parameters  and turns ratio of stator and field windings, the  incipient faults of synchronous machines can be  detected in real-time. The on-line detection of  imminent failure will facilitate orderly shut-down of  the generator for repair. In addition, by avoiding  forced outage, the control power system is assured.  Finally, the results of this research can be used by  power system control engineers to accurately  predict and control the dynamic performance of  electronically controlled future power systems.",a9204567,On-line Tracking of Synchronous Machine Parameters and Turns Ratio of Windings from Operating Data,"September 1, 1992",$160000 (Estimated),Vijay Vittal  ECS DIV OF ELECTRICAL AND COMMUNICATIONS SYS ENG DIRECTORATE FOR ENGINEERING,"August 31, 1995 (Estimated)",Ali Keyhani keyhani.1@osu.edu (Principal Investigator current),ECS,"Ohio State Univ Res Fdn 1960 Kenny Rd Columbus, OH 432101016 614/292-3732",Award,"0000,OTHR,",Continuing grant,9204567,"1518 CONTROL, NETWORKS, & COMP INTE","April 18, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206438.txt,0000099 Other Applications NEC  42 Geological Sciences,"This award provides approximately 20% of the funds required  to equip a geochronology laboratory at the New Mexico Institute of  Mining and Technology (NMIMT) that will be operated jointly by the  New Mexico Bureau of Mines and Mineral Resources and the Department  of Geosciences at NMIMT. The Bureau of Mines, the Los Alamos  National Laboratory, and NMIMT are committed to providing the  remaining funds required.  The laboratory facility will apply the argon-40/argon-39  radiometric dating technique to determine the history of volcanic  activity during the Quaternary Period (with special emphasis on the  southwest US region) and to dating the sequence of volcanic tephra  (ash) layers within Antarctic ice cores to interpret global  paleoclimatic and paleoenvironmental cycles.",a9206438,Acquisition of 40AR/39AR Instrumentation for New Mexico Geochronology Research Laboratory (NMGRL),"August 1, 1992",$65000 (Estimated),Daniel F. Weill  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"January 31, 1995 (Estimated)",William C. McIntosh mcintosh@nmt.edu (Principal Investigator current) Charles E. Chapin (Co-Principal Investigator current),EAR,"NM Inst of Mining & Tech P O Box Q, Campus Station Socorro, NM 878010389 505/835-5700",Award,"",Standard Grant,9206438,1580 INSTRUMENTATION & FACILITIES,"July 8, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_08/a9208585.txt,0000099 Other Applications NEC  31 Computer Science & Engineering,"Real-life processes behave probabilistically and execute in real-  time. This project will develop process algebra-based techniques and  software tools for reasoning about probabilistic and real-time aspects  of concurrent systems.   o Testing Preorders for Probabilistic Processes -  Testing preorders for probabilistic processes based on  the natural notion of a process passing a test with a  certain probability will be extended , and   o Axiomatizing Probabilistic Processes - An extension of  the process algebra ACP to the probabilistic setting  constitutes a complete axiomatization of probabilistic  bisimulation for finite process. Work will continue by  considering recursion in the language, a weak version of  probabilistic bisimulation in which internal actions are  abstracted away, and the stratified model of  probabilistic processes.   o Integrated Models of Probabilistic and Real-Time  Processes - The research will follow a dual approach to  developing techniques for analyzing probabilistic and  real-time systems by introducing time, in an integrated  manner, into probabilistic testing preorders and into  probabilistic extension of ACP.   A major outgrowth will be a suite of design tools for analyzing  algebraically the reliability and performance of systems. One can use  this design environment to apply the methodology to substantive  realistic examples, such as communication protocols and distributed  resource allocation algorithms.",a9208585,Algebraic Reasoning for Probabilistic and Real-Time Concurrent Systems,"June 15, 1992",$177880 (Estimated),Anand R. Tripathi  CCR DIV OF COMPUTER-COMMUNICATIONS RESEARCH  CSE DIRECT FOR COMPUTER & INFO SCIE & ENGINR,"May 31, 1996 (Estimated)",Scott A. Smolka sas@cs.sunysb.edu (Principal Investigator current),CCR,SUNY Stony Brook,Award,"9148,9216,MANU,",Continuing grant,9208585,2876 OPER SYSTEMS AND COMPILERS,"June 6, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205875.txt,0000099 Other Applications NEC  42 Geological Sciences,"This award will fill a critical gap in Pacific apparent polar  wander through analysis of the skewness of profiles recording Vine-  Matthews magnetic anomalies. The PI will combine together skewness  data using a new method that has developed to solve simultaneously  for the paleomagnetic pale latitude, longitude and their 95%  confidence limits, and anomalous skewness and its 95% confidence  limits that best fit the data in a maximum-likelihood, least-  squares sense. She will analyze the skewness of Pacific anomalies  12r-24r (32-57 Ma). These data will fill a large gap in  paleomagnetic data for the critical interval preceding the elbow  in the Hawaiian-Emperor chain and spanning the major plate  reorganization during chrons 21-25. She will use the results to  further constrain the timing and rate of southward motion of the  Hawaiian hotspot relative to the paleomagnetic axis, to construct  a detailed chronology of anomalous skewness, to test alternative  plate reconstructions, and to investigate the geocentric axial  dipole hypothesis.",a9205875,High Resolution Apparent Polar Wander of the Pacific Plate During the Eocene,"August 1, 1992",$62721 (Estimated),EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"January 31, 1995 (Estimated)",Katerina E. Petronotis (Principal Investigator current),EAR,"University of New Mexico Sholes Hall Albuquerque, NM 87131 / -",Award,"1574,1620,",Continuing grant,9205875,1574 GEOPHYSICS,"January 11, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206326.txt,0000099 Other Applications NEC  89 Social Sciences NEC,"In large scale sample surveys, estimates of a variety of  characteristics are frequently given for large populations.  Similar estimates for smaller domains or areas also are required.  Recently, considerable attention has been given to improve  procedures related to small area estimation problems. The  traditional sample survey estimators which use information from a  given small area often yield large standard errors because of small  sample size in the area. Reliable small area statistics are needed  by many federal agencies for regional planning and allocating  government resources. Among these are the Bureau of Labor  Statistics, which is interested in providing estimates of the  unemployment rate not only for the nation but also for the states  and the Census Bureau which inevitably misses people and must face  the problem of adjusting spatially for the undercounts.  The investigator spent the last academic year at the Bureau  of Labor Statistics and the Census Bureau as a Senior Research  Fellow under the American Statistical Association/ National Science  Foundation Fellowship Program. The proposed research is a  continuation of his work at these agencies aimed at developing  reliable small area statistics. Attention is focussed on various  multivariate and time series models to combine information from  related sources. The plan is to develop different empirical and  hierarchical Bayes procedures.  To determine measures of accuracy of the empirical Bayes  estimators, second order approximations will be sought to the mean  squared errors of the estimators. This will require the extension  of the existing methodology to multivariate and time series  modelling and also to the situation when the prior parameters are  estimated by the method of maximum likelihood or restricted maximum  likelihood. It is anticipated that the posterior mean and the  posterior variance in a hierarchical Bayes analysis will involve  multi-dimensional integrals. Different sampling-based methods to  evaluate the integrals will be investigated. In this context the  modification and approximation of the Gibbs sampling method will  be considered.  The principal investigator has a solid research record in  small area estimation and is well equipped by experience and by his  collaborative ties with leading statisticians in the field to  conduct the proposed research. His successes in this project will  readily find applications in the particular areas of government  with which he is familiar and other important arenas as well.",a9206326,Empirical and Hierarchical Bayes Methods in Small Area Estimation Problems,"September 1, 1992",$55043 (Estimated),"Cheryl L. Eavey  SES DIVN OF SOCIAL AND ECONOMIC SCIENCES  SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","February 29, 1996 (Estimated)",P. Lahiri plahiri@math.unl.edu (Principal Investigator current),SES,"U of Nebraska-Lincoln 14th & R Streets Lincoln, NE 685880430 402/472-7211",Award,"0000,1333,OTHR,",Continuing grant,9206326,"1333 METHOD, MEASURE & STATS","May 6, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_07/a9207292.txt,0313000 Regional & Environmental  0510205 International Economic Cooperation  40 Environmental Sciences,"The International Institute for Applied Systems  Analysis (IIASA) in Laxenburg, Austria, is an  international research institution supported by  National Member Organizations in 15 countries,  including the United States, Russia, Eastern and  Western European nations, Japan, and Canada. The  focus of its research is on complex, policy-relevant  problems that transcend the interests of single  countries. The U.S. National Committee for IIASA,  comprised of distinguished scientists and policy  experts, has been important to the implementation of a  December 1989 Presidential determination that IIASA's  research directions should be redirected towards  issues of concern to the United States, with a  specific emphasis on global change research. In  particular, the Committee was instrumental in helping  to develop a 10-year strategic plan which was  officially adopted by the IIASA Council in June 1991.  This grant will permit the Committee to continue and  intensify its activities by: (1) providing support for  its Executive Directorate, housed at the American  Academy of Arts and Sciences in Cambridge,  Massachusetts; (2) funding domestic travel for members  to participate in meetings of the committee; (3)  funding foreign travel to permit qualified U.S.  scientists to make short-term visits to IIASA as a  means for addressing an objective of the committee to  intensify involvement of the U.S. scientific community  in IIASA's work; and (4) supporting the participation  of up to eight outstanding advanced U.S. graduate  students in IIASA's Young Scientist Program during the  summer of 1992.",a9207292,U.S. Committee for IIASA,"July 1, 1992",$284224 (Estimated),"William Blanpied  INT Office of Internatl Science &Engineering SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","December 31, 1993 (Estimated)",Alan McDonald 420-9225@mcimail.com (Principal Investigator current),INT,"Amer Acad of Arts and Sci 136 Irving Street Cambridge, MA 021381929 / -",Award,"5951,",Standard Grant,9207292,5931 INTERNATIONAL INFO & ANALYSIS,"June 24, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_08/a9208514.txt,0000099 Other Applications NEC  61 Life Science Biological,"Work supported on a previous NSF grant has demonstrated that  the development of craniofacial systems in placental and  marsupial mammals is characterized by large scale changes in  relative rate and timing. Specifically, the development of the  central nervous system and skeletal system are both dramatically  slowed in metatherians relative to eutherians, however, the  development of the muscular system is greatly accelerated. These  results confirm hypotheses that suggest metatherians possess  specific developmental adaptations to the requirements of their  life history and suggest, somewhat surprisingly, that the  development of craniofacial systems is quite plastic. In the  current project these results will be extended in two major  directions. First, craniofacial development will be examined in  other mammalian species to ask whether the variation is limited  to characterizing the two largest mammalian groups, eutherians  and metatherians. Second, preliminary studies on the cellular  and molecular bases of the developmental patterns observed will  be initiated and the development of the nervous system will be  examined in detail.  This study will combine comparative information with data on  gross, histological, cellular and molecular processes to allow an  integrated approach to craniofacial development. The results  obtained will address specific and significant problems on  mammalian biodiversity and provide opportunities to examine the  mechanisms of and constraints on developmental patterns.",a9208514,Craniofacial Development in Eutherian and Metatherian Mammals,"September 1, 1992",$20000 (Estimated),DEB DIVISION OF ENVIRONMENTAL BIOLOGY  BIO DIRECT FOR BIOLOGICAL SCIENCES,"February 28, 1994 (Estimated)",Kathleen K. Smith kksmith@duke.edu (Principal Investigator current),DEB,"Duke University 327 North Building Durham, NC 277080077 919/684-3030",Award,"",Standard Grant,9208514,1171 SYSTEMATIC BIOLOGY,"September 2, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206044.txt,0000099 Other Applications NEC  42 Geological Sciences,"Paleoecological research in the Hawaiian Islands will provide  new information about whether systems of the tropical Pacific Ocean  before, during and since the last glacial maximum, perhaps leading  to a better understanding of the discrepancy between continental  and marine temperature records. Changes in past vegetation will be  determined from fossil pollen, wood and charcoal in peat bogs and  in soils buried beneath lava flows. Statistical methods of  interpretation will be developed, relating modern pollen  assemblages and plant distributions to the extensive data base on  modern climates on the Islands. Four peat bogs have  been located, at elevations varying from 500 m to 1400 m above sea  level, with records extending from the present back to the last  glacial maximum, and two of the bogs have bottom dates >36,000 and  >41,000 years. Samples are already available from over 100 buried  charcoal deposits. The locations of fossil sites along an  elevational transect and rainfall gradient controlled by the trade  winds means they can provide information about past lapse rates,  the strength of the trade winds and the elevation of the trade wind  inversion.",a9206044,Quaternary History of Vegetation and Climate of Hawaii,"July 15, 1992",$270052 (Estimated),John A. Maccini  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"December 31, 1996 (Estimated)",Margaret B. Davis mbdavis@ecology.umn.edu (Principal Investigator current),EAR,"U of Minnesota-Twin Cities 450 University Gateway Minneapolis, MN 554151226 612/625-5000",Award,"1304,1571,1577,1579,GLCH,",Continuing grant,9206044,1571 GEOLOGY & PALEONTOLOGY,"January 11, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201528.txt,0201000 Agriculture  61 Life Science Biological,"",a9201528,White Clover Ecotype Collection of Persistent Germplasm from Southern USA,"January 1, 1992",$0 (Estimated),"Charles Wallace  INT Office of Internatl Science &Engineering SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","August 11, 1992 (Estimated)",J P. Mueller (Principal Investigator current),INT,"North Carolina State U Lower Level Leazar Hall Raleigh, NC 276957514 919/515-2444",Award,"",Standard Grant,9201528,5941 NEW ZEALAND,"December 11, 1991"
dbfs:/data-mining/nsf-abstract/original/awd_1992_09/a9209795.txt,0104000 Information Systems  99 Other Sciences NEC,"This grant addresses a problem central to building intelligent  systems, namely how to extract knowledge from data. This  problem, known as \"inductive concept learning,\" has received much  attention in the machine learning community, and provides an  alternative approach to the labor intensive and time consuming  knowledge acquisition bottleneck by foregoing interaction with an  expert altogether, and instead acquiring knowledge from case  libraries. Although version spaces are one of the best known  conceptual tools for concept learning, they suffer from three  limitations that restrict their use as a practical tool for  learning: computational intractability, noise intolerance, and  representational inadequacy. This work proposes a three layered  approach to overcome these limitations so that version spaces can  be applied to practical problems while maintaining the attractive  properties that make them a useful conceptual and analytical tool  for concept learning.",a9209795,Scaling Up Version Spaces,"July 1, 1992",$59594 (Estimated),Larry H. Reeker  IIS DIV OF INFORMATION & INTELLIGENT SYSTEMS CSE DIRECT FOR COMPUTER & INFO SCIE & ENGINR,"December 31, 1994 (Estimated)",Haym Hirsh hirsh@cs.rutgers.edu (Principal Investigator current),IIS,"Rutgers Univ New Brunswick ASB III, 3 Rutgers Plaza New Brunswick, NJ 08901 732/932-0150",Award,"9218,9264,",Continuing grant,9209795,6856 KNOWLEDGE & COGNITIVE SYSTEMS,"May 28, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_07/a9207925.txt,0000099 Other Applications NEC  54 Engineering-Civil,"",a9207925,U.S.-Korea Cooperative Research: Soil Behavior in Torsion Shear Tests,"July 15, 1993",$7875 (Estimated),"Gerald Edwards  INT Office of Internatl Science &Engineering SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","June 30, 1995 (Estimated)",Poul V. Lade (Principal Investigator current),INT,"U of Cal Los Angeles 10920 Wilshire Blvd. Los Angeles, CA 900241406 310/794-0102",Award,"5942,",Standard Grant,9207925,5978 EAST ASIA AND PACIFIC PROGRAM,"July 7, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_08/a9208766.txt,0106000 Materials Research  18 Materials NEC,"X-ray measurements provide non-destructive structural information  for many materials systems. High resolution diffraction  measurements determine sample perfection, compositional and strain  modulation, and interface abruptness over a few atomic planes. X-  ray reflectivity measurements address electron density modulations  and interface roughness in thin film systems. Such issues are  highly relevant to the growth and processing of semiconductor  epitaxial heterostructures, device structures, and bulk materials.  Physical information, including the effect of strain and materials  perfection on optical and electronic properties, are also  quantitatively determined. In other fields, these techniques  enhance the study of coherency strains in superalloys and of  ceramic thin films deposited by sol-gel methods. In this project,  we will develop a high resolution x-ray diffraction/scattering  characterization facility with both high and low temperature  stages. The facility shall include wafer mapping capabilities and  simulation software. Major research proposals involving Si1icon-  germanium multi-layers and device structures, the growth kinetics  and structural properties of HgCdTe, the relationship between  strain and optical and transport properties in III-V multi-layers,  and misfit strain in precipitation hardened superalloys are  presented.",a9208766,Development of a High Resolution X-Ray Analysis Facility forAdvanced Materials,"September 15, 1992",$98800 (Estimated),DMR DIVISION OF MATERIALS RESEARCH  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"August 31, 1994 (Estimated)",Mark S. Goorsky Goorsky@seas.ucla.edu (Principal Investigator current),DMR,"U of Cal Los Angeles 10920 Wilshire Blvd. Los Angeles, CA 900241406 310/794-0102",Award,"",Standard Grant,9208766,1725 NAT'L FACILITIES & INSTRUMNTAT,"September 23, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204586.txt,0000099 Other Applications NEC  42 Geological Sciences,"In addition to measurements on molten core materials, the PI  will measure compressional and bulk wave velocities of preheated  samples of selected mantle minerals and analogs, including MgO,  MgA12O4, A12O3 and CaTiO3 (in the perovskite structure). He will  conduct more measurements on core materials and to increase the  present 2-4% accuracy of these types of measurements by upgrading  recording electronics to the state-of-the-art. Such measurements  are required because at present the high-temperature, low-pressure  measurements of parameters, for the above mantle minerals are  discrepant with variations inferred from seismic tomography and  correlations of the velocity structure with the low order harmonics  of the geoid.",a9204586,Shock-Wave Measurements on Candidate Core Components and High Pressure-High Temperature Sound Speed Measurements,"August 1, 1992",$395000 (Estimated),James H. Whitcomb  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"May 31, 1996 (Estimated)",Thomas J. Ahrens tja@caltech.edu (Principal Investigator current),EAR,"California Inst of Tech 1201 E California Blvd Pasadena, CA 911250001 818/795-4571",Award,"0000,OTHR,",Continuing grant,9204586,1574 GEOPHYSICS,"July 28, 1995"
dbfs:/data-mining/nsf-abstract/original/awd_1992_09/a9209986.txt,0000099 Other Applications NEC  72 Psychology Social Aspects,"ABSTRACT   The impressions we form of other people affect our interactions  with them. Previous research has suggested that people strive to  form impressions of others that are uniform and consistent. It  seems that our impressions of others tend to be black or white,  and gray areas make us so uncomfortable that we work hard to  reinterpret or ignore information that is contrary to our  monochrome perception. However, when people rate the  decriptiveness of traits for themselves and other, they make  inconsistent trait attributions. The goal of this research is to  understand the paradox that coherent impressions of personality  nonetheless contain inconsistencies. These studies will  establish how the use of different kinds of inconsistent traits  is affected by familiarity and liking for the target, and by the  domain of personality being described. Inconsistencies in self-  descriptions will be compared with inconsistencies in  descriptions of others. A series of principles of coherent  impression formation will be tested for how perceivers retain  inconsistent beliefs in coherent impressions of targets'  personalities, including their own. The research will contribute  to knowledge about impression formation, test basic theories of  how social concepts are combined and examine differences between  personality descriptions of the self and others. The research  will result in a theory of impression formation that reflects the  complex reality of the way we perceive ourselves and other  people. This has implications for the effectiveness of  interactions in the workplace, at school, and at home.",a9209986,Forming Coherent Impressions of Personality,"September 1, 1992",$261278 (Estimated),"Jean B. Intermaggio  BCS DIVISION OF BEHAVIORAL AND COGNITIVE SCI SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","February 29, 1996 (Estimated)",Sarah E. Hampson (Principal Investigator current),BCS,Oregon Research Inst,Award,"0000,OTHR,",Continuing grant,9209986,1332 SOCIAL PSYCHOLOGY,"June 2, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_00/a9200559.txt,0000099 Other Applications NEC  61 Life Science Biological,"Laboratory research has contributed greatly to our understanding  of reproductive physiology and how it is regulated by external  environmental factors such as day length, nutrition, exercise and  interactions with conspecifics. However, in these studies, each  variable is considered independently and under controlled  conditions. This is clearly not the case in the natural habitat  where social and ecological factors are intertwined to influence  behavior and its physiological underpinnings. To study physiology  under field conditions requires animal capture and blood-drawing  which are expensive and risky procedures that are traumatic for  both biologists and animals. To overcome this major obstacle, Dr.  Gudermuth will develop and validate the use of fecal steroid  analyses to characterize gonadal function in both domestic and wild  canine species. This non-capture, non-invasive methodology  provides a means to collect and process vital information  concerning the reproductive physiology of animals living in their  natural habitat which would not have previously been possible.  Moreover, this assay will have an enormous impact on field  research, wildlife conservation and management, and practical  aspects of veterinary care of dogs.",a9200559,Physiologic Mechanisms Underlying Reproduction,"August 15, 1992",$21649 (Estimated),IBN DIV OF INTEGRATIVE BIOLOGY AND NEUROSCIE BIO DIRECT FOR BIOLOGICAL SCIENCES,"January 31, 1994 (Estimated)",Diane F. Gudermuth (Principal Investigator current),IBN,"U of Cal Davis OVCR/Sponsored Programs Davis, CA 956168671 530/752-2075",Award,"1193,",Standard Grant,9200559,1193 NEUROENDOCRINOLOGY,"September 10, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201934.txt,0000099 Other Applications NEC  21 Mathematics,"During the past two decades there has been considerable  progress in the understanding of the nature of matter through the  rigorous mathematical analysis of models which describe different  states of matter. The more notable developments include (1) a  thorough analysis of Thomas-Fermi and related semi-classical  models for atomic and molecular systems, (2) analysis of the  stability of matter, (3) verification of the correct asymptotes  of the ground state of energy of atoms up to certain orders, (4)  proof of the finiteness of the maximum excess charge of atomic  and molecular systems, estimates on the maximum excess charge,  and proofs of asymptotic neutrality, (5) proofs of the existence  of the thermodynamic limit for Coulomb systems, (6) analysis of  models in quantum and statistical mechanics, (7) analysis of such  quantum phenomena as the quantum Hall effect and the formation of  Cooper pairs, and (8) proof of the existence of the hydrodynamic  limit of Boltzmann's equation for interacting particle systems.  This project will support a block travel grant to the  Conference on the State of Matter to be held in Copenhagen,  Denmark from July 30 to August 1, 1992. The conference will  provide an opportunity for newer mathematicians and scientists to  learn about developments at the leading edge of this branch of  mathematical physics.",a9201934,Mathematical Sciences: Block Travel Grant for Conference on the State of Matter,"June 1, 1992",$12250 (Estimated),Deborah Lockhart  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"May 31, 1993 (Estimated)",Mary Beth Ruskai (Principal Investigator current),DMS,"University of Michigan 3003 S State St. RM 1062 Ann Arbor, MI 481091274 313/764-1817",Award,"",Standard Grant,9201934,1260 INFRASTRUCTURE PROGRAM,"June 5, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_07/a9207019.txt,0000099 Other Applications NEC  21 Mathematics,The principal investigator will continue his work on the  geometry of convex sets and on some nonlinear problems associated  with the geometry. A major motivation for the research is a need  for the development of formulas of translative integral geometry.  The research will involve the study of certain newly discovered  functionals which are related to mixed volumes.  This award will support research in the general area of  integral geometry. The geometry of a set may often be analyzed  and described by a decomposition of the set into slices. The  geometry of the slices is often fairly simple and easy to  describe. The main difficulty in the analysis is usually the  reconstruction of the underlying geometric features of the entire  set from the geometry of the slices. One well know application of  this area of mathematics is the CAT scan.,a9207019,Mathematical Sciences: Nonlinear Aspects of the Geometry of Convex Sets,"July 1, 1992",$145897 (Estimated),James Glazebrook  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"June 30, 1996 (Estimated)",Paul Goodey PGOODEY@OU.EDU (Principal Investigator current) Marilyn Breen (Co-Principal Investigator current),DMS,"U of Oklahoma 1000 Asp Avenue, Room 314 Norman, OK 73019 405/325-4757",Award,"0000,OTHR,",Continuing grant,9207019,1265 GEOMETRIC ANALYSIS,"January 27, 1994"
